normalized_part_number,catalog_unified_id,sku,name,brand_part_number,source_vendor,canonical_product_id,canonical_sku
794002,29330,21100993,End Cover - Solenoid/Starter Button - Black Wrinkle,79-4002,PU,118710,CP-118711
794002,50222,WPS-279-2202,STARTER BUTTON BLACK WRINKLE 2.0  2.2  2.4  2.16 KW STYLES,79-4002,WPS,136344,CP-136345
6000,51491,WPS-85-06000,TUBELESS PUNCTURE PILOT KIT,6000,WPS,137117,CP-137118
6000,13090,18010359,Chrome Slashcut Mufflers,6000,PU,103333,CP-103334
C9688,39748,WPS-68-9688,HEAD GASKET STOCK BORE .030 EVO SPORTSTER 2/PK,C9688,WPS,97150,CP-097151
C9688,61661,VT-15-0475,V-Twin Head Gasket .030,C9688,VTWIN,128457,CP-128458
C9688,6685,DS172086,"Head Gasket - Standard - 3.500"" x .030"" - '84-'99 EVO/'88-'22 XL 1200",C9688,PU,97150,CP-097151
105120G,4043,04040541,"Fork Tube - 49 mm - 25.50"" - Gold",105120G,PU,94617,CP-094618
105120G,49406,WPS-812-52308,"PRO ONE GOLD FORK TUBES 49MM 25 1/2""",105120G,WPS,135876,CP-135877
2020550,15208,09262870,"Valve - Intake - 1.715"" - Conversion - 883XL to 1200XL",20-20550,PU,105353,CP-105354
2020550,60889,VT-11-6125,883-1200cc Black Diamond Intake Conversion Valve,20-20550,VTWIN,143579,CP-143580
70261,22985,21070301,Custom Horn - 15 Spoke - Chrome - Big Twin,70-261,PU,112719,CP-112720
70261,71059,VT-32-3090,Ultima Starter Solenoid Cover Assembly Black,70-261,VTWIN,153749,CP-153750
030318AA,30318,07030228,Screw-In Locking Gas Cap - Vented - Chrome,03-0318A-A,PU,119625,CP-119626
030318AA,41714,WPS-820-2305,GAS CAP SCREW-IN W/LOCK&COVER VENTED CHROME 82-95,03-0318A-A,WPS,130155,CP-130156
030318AA,76312,VT-38-1736,Locking Bung Gas Cap Chrome,03-0318A-A,VTWIN,159002,CP-159003
370293,29913,08200152,Seat Mounting Nut Kit - 1/4-28,370293,PU,119233,CP-119234
370293,48866,WPS-820-2268,"FENDER SEAT NUT KIT 1/4""-28 THREAD",370293,WPS,135360,CP-135361
C9886,39783,WPS-68-9886,PRIMARY GASKET & SEAL BIG TWIN KIT,C9886,WPS,103470,CP-103471
C9886,13230,09340742,Primary Gasket Kit - '89-'93 FXST/FLST/Dyna Glide,C9886,PU,103470,CP-103471
C9886,61803,VT-15-1302,Cometic Primary Gasket Kit,C9886,VTWIN,128491,CP-128492
53128,53984,WPS-194-53128,MOTO MOUNT LT SPC/SPC+ BLACK,53128,WPS,107835,CP-107836
53128,17823,06360450,Moto Mount LT - Handlebar Clamp,53128,PU,107835,CP-107836
53128,90232,VT-32-0432,Ultima Unmolded 17.8 Amp Alternator Stator,53-128,VTWIN,172922,CP-172923
NWR10910020,53999,WPS-850-09208,100' SPOOL 20-GAUGE WIRE (PINK/WHITE STRIPE),NWR-109-100-20,WPS,138790,CP-138791
NWR10910020,23364,21201312,100' Wire Spool - 20 Gauge - Pink/White,NWR-109-100-20,PU,113085,CP-113086
120400,29027,20100561,Tombstone Taillight - Top Tag - Red Lens,12-0400,PU,118431,CP-118432
120400,71723,VT-33-0325,Chrome Tombstone Tail Lamp Assembly Bulb Type,12-0400,VTWIN,154413,CP-154414
10109,54552,WPS-576-04291,"5.98"" F/R CRUSH TUBE FOR 25MM ABS BEARING",101-09,WPS,139058,CP-139059
10109,48777,WPS-820-51915,INSPECTION COVER CHROME REPL.OEM#60572-86,10-109,WPS,135295,CP-135296
20093,75658,VT-37-8635,Chrome Spacers 5/16 inch x 1/2 inch x 17/32 inch,20093,VTWIN,158348,CP-158349
20093,89259,VT-28-0200,Fuel Tank Panel Rubber Trim,20093,VTWIN,171949,CP-171950
20093,67015,VT-25-2280,Narrow Body Ape Hanger Handlebar With Indents,20093,VTWIN,149705,CP-149706
053326,30111,06100211,Custom Lever Set - Satin Black,053326,PU,119429,CP-119430
053326,46355,WPS-820-54351,LSR LEVER SET BLACK BIG TWIN 96-16 XL 96-03 W/CABLE CLUTCH,053326,WPS,133722,CP-133723
202133C,37372,WPS-191-57032C,GUIDE EX +0.003 CAST IRON HD EVO 84-99 SPORTSTER 86-03,20-2133C,WPS,126401,CP-126402
202133C,9305,09260728,"Valve Guide - Exhaust - 0.5650"" OD - Twin Cam '99-'04 | XL '86-'03",20-2133C,PU,99657,CP-099658
202133C,60160,VT-11-1191,Precision Machine Evolution Exhaust Valve Guide .003,20-2133C,VTWIN,142850,CP-142851
1705599MLS,39813,WPS-681-4006,GASKET MOTOR TC 95 W/MLS HD GASKET KIT 17055-99-MLS,17055-99-MLS,WPS,128520,CP-128521
1705599MLS,424,09341601,"Motor Gasket Kit - .040"" MLS Head Gaskets - 95""/103"" - '99-'04 Twin Cam",17055-99-MLS,PU,91217,CP-091218
1705599MLS,61838,VT-15-1347,James Motor Gasket Set,17055-99-MLS,VTWIN,144528,CP-144529
206589SRLED,29479,78052070,BulletvMarker Lights - LED - Red Lens - Chrome,20-6589SRLED,PU,118846,CP-118847
206589SRLED,41409,WPS-820-0370R,LED BULLET MARKER LIGHT CHROME W/RED LENS,20-6589SRLED,WPS,129919,CP-129920
210716,26150,19133007,Mount Kit - Gas Tank - XL,2107-16,PU,115740,CP-115741
210716,44150,WPS-830-1136,GAS TANK MOUNT KIT XL 96-03,2107-16,WPS,132136,CP-132137
JGI1739307,9030,09350371,Breather Seal - XL/XR,JGI-17393-07,PU,99383,CP-099384
JGI1739307,84773,VT-14-0955,James Breather Valve Seal,JGI-17393-07,VTWIN,167463,CP-167464
JGI1739307,85476,VT-15-1448,James Rocker Cover Breather Seal,JGI-17393-07,VTWIN,168166,CP-168167
11246,39849,WPS-681-4332,GASKET ORING FUEL CHECK VALVE TWIN CAM 88 EFI 10/PK 11246,11246,WPS,128555,CP-128556
11246,81279,VT-52-0026,H-C 19 inch x 2.15 inch Alloy Wheel Rim,11246,VTWIN,163969,CP-163970
846H.CT,4067,17220761,Carbon Tech Brake Pads - Harley-Davidson,846H.CT,PU,94640,CP-094641
846H.CT,65529,VT-23-1782,SBS Carbon Front or Rear Brake Pad Set,846H.CT,VTWIN,148219,CP-148220
H070605MB,17454,06101956,Slotted Wide Blade Lever Set - Black,H07-0605MB,PU,107478,CP-107479
H070605MB,67094,VT-26-0008,M8 Matte Black 3-Slot Hand Lever Set,H07-0605MB,VTWIN,149784,CP-149785
161200,36317,DS289231,Standard O-Ring Intake Manifold - Super B/E - Shovelhead/Sportster,16-1200,PU,125452,CP-125453
161200,91615,VT-35-0101,S&S Intake Manifold,16-1200,VTWIN,174305,CP-174306
1677496XT1,9008,09341583,"Base Gasket - .016"" - '86-'22 XL/XR",16774-96-XT1,PU,99361,CP-099362
1677496XT1,58119,WPS-681-5334,GASKET CYL BASE ALL EVO XL RCM W/BEAD .016 2/PK 16774-96-XT1,16774-96-XT1,WPS,140870,CP-140871
1677496XT1,61862,VT-15-1373,James Cylinder Base Gasket Set,16774-96-XT1,VTWIN,144552,CP-144553
K0216P2,19180,09031582,"Tracker™ Series Piston Kit - 3.518""- 1340 cc 80 Cubic Inch - +0.020"" - Evolution",K0216P2,PU,109129,CP-109130
K0216P2,46653,WPS-K0216P2,TRACKER PISTON KIT EVO DOME BIG TWIN 1340 10:1 +.020,K0216P2,WPS,109129,CP-109130
K0216P2,60234,VT-11-1321,Wiseco Tracker Series Piston Set .020 Oversize,K0216P2,VTWIN,133927,CP-133928
5020001008,26597,DS199218,Heavy Duty Clutch Spring,5020001008,PU,116179,CP-116180
5020001008,63569,VT-18-3696,Barnett Heavy Diaphragm Clutch Spring,502-00-01008,VTWIN,146259,CP-146260
3487341,94905,VT-49-0419,45 inch WL Sprocket Cover Parkerized,34873-41,VTWIN,177595,CP-177596
3487341,95090,VT-49-1722,45 inch W/G Clutch Arm and Cover Kit,34873-41,VTWIN,177780,CP-177781
74012,28142,DS243851,Tachometer Drive Block-Off Plug - XL,7401-2,PU,117628,CP-117629
74012,88135,VT-24-0142,Chrome Brake Cable Tube and Adjuster Kit,74012,VTWIN,170825,CP-170826
78570,88882,VT-27-0183,M8 Driver Footpeg Set Chrome,78570,VTWIN,171572,CP-171573
78570,89054,VT-27-1131,Round Style Driver Footpeg Set Natural Alloy,78570,VTWIN,171744,CP-171745
112906,9558,DS289111,Carburetor Rebuild Kit - Super E,11-2906,PU,99901,CP-099902
112906,74710,VT-35-9185,S&S Super  inchE inch Carburetor Body Rebuild Kit,11-2906,VTWIN,157400,CP-157401
660325,40247,WPS-70-660325,ARMOR COAT IDLE CABLE,66-0325,WPS,128921,CP-128922
660325,13540,17412900,Brake Line - Front (Lower/Upper) - Stainless Steel,660325,PU,103765,CP-103766
2M6127020,60268,VT-11-1365,80 inch Shovelhead Piston Ring Set .020,2M6127-020,VTWIN,142958,CP-142959
2M6127020,45196,WPS-865-02018,"PIST RINGS 1340CC SHOVEL MOLY .020"" OVERSIZE",2M6127020,WPS,132804,CP-132805
296550,4208,DS199452,Main Drive Gear with Chain Drive - '80-'84 Harley-Davidson,296550,PU,94770,CP-094771
296550,86553,VT-17-9861,Andrews 5th Gear Mainshaft Chain Drive,296550,VTWIN,169243,CP-169244
298130,59605,VT-10-8122,Andrews N2 Cam Set .440 Lift,298130,VTWIN,142295,CP-142296
298130,24800,DS199075,N2 Grind Cam - XL,298130,PU,114454,CP-114455
L226828M,29025,20200399,Visor-Style Bezel/Lenses - Smoke,L22-6828M,PU,118429,CP-118430
L226828M,72118,VT-33-1273,Chrome Turn Signal Bezel Smoke Lens,L22-6828M,VTWIN,154808,CP-154809
P7443,8749,DS190693,Mounting Bolt Kit - Brake Caliper - Socket-Head - Front/Rear,P-74-43,PU,99108,CP-099109
P7443,75662,VT-37-8672,Caliper Allen Bolt Set Chrome,P-74-43,VTWIN,158352,CP-158353
V30HTCGRB,11335,06303426,Ruffian Lock-On Street Grips - CVO - Gum Rubber/Black,V30HTCGR-B,PU,101641,CP-101642
V30HTCGRB,56661,WPS-206-40120,LOCK-ON RUFFIAN GRIPS GUM RUBBER/BLACK CVO `23-24,V30HTCGR-B,WPS,(none),(none)
117246,12419,10060317,"Main Jets - .092"" - 5-Pack",11-7246,PU,102687,CP-102688
117246,66482,VT-24-7246,Ultima 41mm Billet Fork Slider Assembly -4 inch,117-246,VTWIN,149172,CP-149173
K1609,12677,K1609,"Piston Kit - +0.040"" - Big Twin",K1609,PU,102939,CP-102940
K1609,61026,VT-11-9729,74 inch FL-FLH Piston Set .040 Oversize,K1609,VTWIN,143716,CP-143717
A1745157,4388,09270011,Spacers - Rocker Arm Shafts - XL,A-17451-57,PU,94947,CP-094948
A1745157,84183,VT-12-2116,Rocker Arm Spacer,A-17451-57,VTWIN,166873,CP-166874
125001,12762,04110191,Fork Boot Cover - Chrome - Smooth,125-001,PU,103013,CP-103014
125001,48763,WPS-820-51890,SHIFT LINKAGE CHROME SOFTAIL 86-17,125001,WPS,135284,CP-135285
120019,12766,04030181,Method® Fork Guard Cover - Blue,120-019,PU,103017,CP-103018
120019,71711,VT-33-0301,Stock Type Chrome Tail Lamp,12-0019,VTWIN,154401,CP-154402
120049,36811,WPS-12-0049,TYGON GREY FUEL LINE 316X3',12-0049,WPS,108436,CP-108437
120049,70053,VT-31-3943,License Plate Frame Bracket Kit Chrome,12-0049,VTWIN,152743,CP-152744
120049,18444,07060038,"Premium Fuel Line - Gray - 3/16"" - 3'",12-0049,PU,108436,CP-108437
K2804,61106,VT-11-9985,M8 Wiseco Piston Kit,K2804,VTWIN,143796,CP-143797
K2804,19183,09031678,"Piston Kit - 4.075"" Bore - 117 CI - 114""/117"" M8",K2804,PU,109131,CP-109132
VRK1,74727,VT-35-9290,Pingel Petcock Rebuild Kit,VRK1,VTWIN,157417,CP-157418
VRK1,9529,DS390225,Fuel Valve Rebuild Kit,VRK1,PU,99874,CP-099875
328126,15253,03650022,Wheel Weights - Rectangle - Adhesive Stick-On - Chrome - 360 Pack,32-8126,PU,105398,CP-105399
328126,75633,VT-37-8530,Wheel Weight Chrome .25 Ounce,32-8126,VTWIN,158323,CP-158324
A9110,4329,09200068,"Spacer - Crankcase Bearing - 0.0895""-0.0905"" - Big Twin",A-9110,PU,94888,CP-094889
A9110,96696,VT-10-8523,Sprocket Shaft Bearing Spacer Shims .0895-.0905,A-9110,VTWIN,179386,CP-179387
1229,15658,20010124,"4-1/2"" Spotlight Visor - Chrome",1-229,PU,105794,CP-105795
1229,72904,VT-34-0175,Ultima Air Cleaner Air Director,12-29,VTWIN,155594,CP-155595
1229,19452,09300248,"Rocker Shaft Shims - 0.010"" - M8",1229,PU,109397,CP-109398
298165,59628,VT-10-8165,Andrews N6 Cam Set .500 Lift,298165,VTWIN,142318,CP-142319
298165,25742,DS199114,N6 Cam - XL,298165,PU,115338,CP-115339
BTX5,40969,WPS-810-5003,E1 CLUTCH KIT EXTR PLT BT 4SPD FRICTIONS PLATES AND SPRINGS,BTX-5,WPS,129540,CP-129541
BTX5,26792,11311801,Clutch Kit,BTX-5,PU,116370,CP-116371
2071,40985,WPS-811-02071,CAMSHAFT INSTALL KIT CHAIN DRIVE SYSTEMS,2071,WPS,129553,CP-129554
2071,31017,09250537,Camshaft Installation - Plus Kit - Chain Drive - Twin Cam '07-'17 | Dyna '06,2071,PU,120310,CP-120311
3000,40989,WPS-811-03000,CYLINDER STUD/HEAD BOLT KIT,3000,WPS,129557,CP-129558
3000,31119,24010128,Stud Kit - Cylinder - Twin Cam,3000,PU,120409,CP-120410
JGI12053A,84664,VT-14-0619,James Chain Cover Oil Seal,JGI-12053-A,VTWIN,167354,CP-167355
JGI12053A,1674,DS194089,Starter Shaft Seal - '89-'93 EVO,JGI-12053-A,PU,92412,CP-092413
4025,40996,WPS-811-04025,HYDRAULIC HP+ ROLLER LIFTERS,4025,WPS,129564,CP-129565
4025,19435,09290017,Lifters - Hydraulic Roller - Standard OD - XL | Buell,4025,PU,109381,CP-109382
4017,40997,WPS-811-04050,HYDRAULIC LIFTERS RACE SERIES (4050 / 4017),4017,WPS,129565,CP-129566
4017,31080,09290072,Lifters - Race Series® - Standard - M8,4017,PU,120371,CP-120372
4017,76942,VT-40-0346,Chrome Acorn Billet Canister Set,4017,VTWIN,159632,CP-159633
4018,40998,WPS-811-04051,HYDRAULIC LIFTERS RACE SERIES (4051 / 4018),4018,WPS,129566,CP-129567
4018,31039,09290073,Lifters - Race Series® - Oversize - M8,4018,PU,120331,CP-120332
1900005,20178,10500302,Retrofit Carburetor Fuel Line Kit - Super E/G,190-0005,PU,110108,CP-110109
1900005,74121,VT-35-0548,Retrofit Fuel Line Kit Black for S&S  inchE inch and OKO Car,190-0005,VTWIN,156811,CP-156812
7000,41006,WPS-811-07000,HP+ OIL PUMP,7000,WPS,129574,CP-129575
7000,14905,09320018,Hi Volume Oil Pump - Twin Cam,7000,PU,105054,CP-105055
7000,87779,VT-23-1727,Brake Caliper Pin Kit,7000,VTWIN,170469,CP-170470
7001,41007,WPS-811-07001,OIL PUMP REBUILD KIT,7001,WPS,129575,CP-129576
7001,31037,09320019,Oil Pump Rebuild Kit - Twin Cam,7001,PU,120329,CP-120330
7001,87358,VT-23-0113,Rear Brake Caliper Bushing Short,7001,VTWIN,170048,CP-170049
7050,41008,WPS-811-07050,RACE SERIES OIL PUMP,7050,WPS,129576,CP-129577
7050,83755,VT-12-0509,Clutch Stud Nut,7050,VTWIN,166445,CP-166446
H070585N,21650,06102304,Narrow Lever Set - Chrome,H07-0585N,PU,111454,CP-111455
H070585N,88716,VT-26-0962,Chrome Narrow Smooth Contour Hand Lever Set,H07-0585N,VTWIN,171406,CP-171407
7062,41011,WPS-811-07062,RACE SERIES OIL PUMP,7062,WPS,129579,CP-129580
7062,14906,09320026,Race Series® Oil Pump - Twin Cam,7062,PU,105055,CP-105056
7062,95932,VT-54-0412,Lower Rear Shock Stud Kit Zinc,7062,VTWIN,178622,CP-178623
7072,41015,WPS-811-07072,OILING SYSTEM RACE SERIES,7072,WPS,129583,CP-129584
7072,8551,09320028,Performance Oil System - Twin Cam,7072,PU,98914,CP-098915
7073,41016,WPS-811-07073,OILING SYSTEM RACE SERIES,7073,WPS,129584,CP-129585
7073,88246,VT-24-0522,41mm Fork Slider Assembly,7073,VTWIN,170936,CP-170937
7073,83770,VT-12-0527,Kick Starter Shaft Nut,7073,VTWIN,166460,CP-166461
77911,61323,VT-12-7911,TWIN CAM HYDRAULIC REPLACEMENT SHOE,77-911,VTWIN,144013,CP-144014
77911,93946,VT-42-1376,Chrome Air Flow Derby Cover,77911,VTWIN,176636,CP-176637
T101,37638,WPS-26-44801,MOTLEY TUBE BLACK PAISLEY,T101,WPS,126637,CP-126638
T101,13343,D101,Dyna S Tachometer Adapter Kit - Fire Ignition,T-101,PU,103583,CP-103584
2M6198,59745,VT-11-0160,883cc Piston Ring Set Standard,2M6198,VTWIN,142435,CP-142436
2M6198,45191,WPS-865-02013,PIST RINGS 883 XL MOLY STD SIZE,2M6198,WPS,132799,CP-132800
210209,22963,21060224,Side Hinge Ignition Switch - Chrome,21-0209,PU,112703,CP-112704
210209,90146,VT-32-0241,Electronic Ignition Switch,21-0209,VTWIN,172836,CP-172837
207770,1791,DS199414,Countershaft - Transmission - L'76-'79 Harley-Davidson,207770,PU,92524,CP-092525
207770,86403,VT-17-7651,Transmission Countershaft,207770,VTWIN,169093,CP-169094
78611,62195,VT-15-8611,"EVOLUTION BASE GASKET SET, .020 inch",78-611,VTWIN,144885,CP-144886
78611,70837,VT-32-1773,2 Position Mini Key Ignition Switch,78611,VTWIN,153527,CP-153528
C320436,85,05100182,Kickstand Spring - Chrome,C32-0436,PU,90897,CP-090898
C320436,41536,WPS-820-0515,KICKSTAND SPRING CHROME OE#50057-02,C32-0436,WPS,130008,CP-130009
A6773,4378,09250284,"Cam Shims - +0.005"" - Gear #2 - 45"" | K | KH | KHK | XL",A-6773,PU,94937,CP-094938
A6773,83853,VT-12-0717,Cam Shim .005 fits #2 Cams,A-6773,VTWIN,166543,CP-166544
010127,744,09342556,Exhaust Port Gasket - '84-'99 EVO Big Twin/'99-'25 Big Twin/'86-'22 Sportster,01-0127,PU,91520,CP-091521
010127,41486,WPS-820-0080,EXHAUST PORT GASKET TAPERED 10/PK,01-0127,WPS,129970,CP-129971
H0708051,29820,06102196,Replacement Master Cylinder Assembly - Chrome,H07-0805-1,PU,119157,CP-119158
H0708051,88790,VT-26-2259,Brake Master Cylinder Assembly Chrome,H07-0805-1,VTWIN,171480,CP-171481
296900,12753,DS199424,5-Speed Main Shaft - '90 Harley-Davidson,296900,PU,103005,CP-103006
296900,86421,VT-17-8238,Transmission Mainshaft,296900,VTWIN,169111,CP-169112
217460,25723,09251166,Cam - M460 - M8,217460,PU,115320,CP-115321
217460,59575,VT-10-5272,Andrews M8 Camshaft M460,217460,VTWIN,142265,CP-142266
206812CWH,25601,20401182,LED Light Strip - Chrome,20-6812CWH,PU,115207,CP-115208
206812CWH,72606,VT-33-2241,LED Stop Lamp,20-6812CWH,VTWIN,155296,CP-155297
290304,25769,DS199477,Transmission Pulley - 30T - Good Acceleration,290304,PU,115363,CP-115364
290304,64128,VT-20-0710,Front Pulley 30 Tooth,290304,VTWIN,146818,CP-146819
294150,25771,DS199739,High-Lift Springs,294150,PU,115365,CP-115366
294150,61481,VT-13-9251,High Lift Valve Springs,294150,VTWIN,144171,CP-144172
27162,41439,WPS-82-7162,IGN WIRES SUPPRESSION CORE/SET 82-99 FXR,27162,WPS,129934,CP-129935
27162,88482,VT-24-7162,Ultima Contoured Top Fork Stem Nut,27-162,VTWIN,171172,CP-171173
DP12G,3995,21200061,Deutsch Plug - 12 Pin - Gray,DP-12G,PU,94569,CP-094570
DP12G,58785,WPS-850-08028,12-WIRE GREY DEUTSCH PLUG & WDGLCK HD# 72139-94GY,DP-12G,WPS,94569,CP-094570
DP12G,90992,VT-32-9626,Deutsch Sealed 12 Wire Connector Component,DP-12G,VTWIN,173682,CP-173683
18754,26094,10102480,Big Sucker™ Stage I Air Filter Kit - Black,18-754,PU,115686,CP-115687
18754,71434,VT-32-8754,Ultima Premium Battery Cable 33 inch Clear,18-754,VTWIN,154124,CP-154125
010107,41483,WPS-820-0001,MANIFOLD SEAL KIT OE#26995-86B,01-0107,WPS,129967,CP-129968
010107,40150,WPS-70-11071,INNER WIRE SPEEDO CABLE KIT,01-0107,WPS,128826,CP-128827
320464,41529,WPS-820-0504,KICKSTAND RUBBER BUMPER OE#50059-85,32-0464,WPS,130001,CP-130002
320464,87,05100334,"Kickstand Bumper - 1"" Frame-Mount",32-0464,PU,90899,CP-090900
21555,41570,WPS-820-1104,"1"" H-BAR APE HANGER 10"" CHROME",21-555,WPS,130039,CP-130040
21555,76293,VT-38-1555,Wrinkle Black Pop-up Gas Cap Vented,21-555,VTWIN,158983,CP-158984
21561,41571,WPS-820-1105,"1"" H-BAR APE HANGER 12"" CHROME",21-561,WPS,130040,CP-130041
21561,93269,VT-38-1561,Black LED Fuel Gauge,21-561,VTWIN,175959,CP-175960
316172A,41579,WPS-820-1123C,"1.25"" Z-BAR W/ 9"" RISE CHROME",31-6172A,WPS,130046,CP-130047
316172A,66816,VT-25-1095,7-3/4 inch ZZ Top Handlebar with Indents,31-6172A,VTWIN,149506,CP-149507
200412,29405,20010101,"Stud Mount Spotlight - 4-1/2"" - Chrome",20-0412,PU,118782,CP-118783
200412,72129,VT-33-1300,H-3 Spotlamp with Clear Lens,20-0412,VTWIN,154819,CP-154820
126015,29028,20100563,Taillight - Bobber - Red Lens,12-6015,PU,118432,CP-118433
126015,71863,VT-33-0676,Mini Round 12 Volt Brake and Tail Lamp,12-6015,VTWIN,154553,CP-154554
310086S,41595,WPS-820-1151C,"1.5"" FAT DRAG-BAR CHROME",31-0086S,WPS,130057,CP-130058
310086S,66698,VT-25-0658,7 inch Buffalo Drag Handlebar with Indents,31-0086S,VTWIN,149388,CP-149389
19131,58434,WPS-865-01200,CALIPER REBUILD KIT FRONT XL/FX,19131,WPS,141156,CP-141157
19131,44279,WPS-820-50540,BREATHER BOLT OEM 3577,19-131,WPS,132251,CP-132252
W150562,13588,12010844,Cush Drive Isolator Pulley - Touring/Trike,W15-0562,PU,103810,CP-103811
W150562,89252,VT-28-2261,FLT Cush Drive Dampener Black Rubber,W15-0562,VTWIN,171942,CP-171943
20252B,41652,WPS-820-1517B,WIDE V-CUT BRAKE LEVER CHROME XL 04-13,20-252B,WPS,130104,CP-130105
20252B,66857,VT-25-1293,12 inch Buffalo Ape Hanger Handlebar with Indents Black,20252B,VTWIN,149547,CP-149548
110100,31939,K110100,Economy Horn - 105 dB - Black,11-0100,PU,121217,CP-121218
110100,38708,WPS-56-4256,"UNIVERSAL 12 VOLT HORN BLACK 2 3/4""",11-0100,WPS,127540,CP-127541
160024,41663,WPS-820-1901,"RIBBED RUBBER SHIFT PEG 3/4"" LONG STUD OE#34609-52",16-0024,WPS,130114,CP-130115
160024,87202,VT-21-0903,Shifter Footpeg Black Rubber,16-0024,VTWIN,169892,CP-169893
120069,7897,07060207,"Low Permeation Fuel Line Roll - Yellow - 5/16"" - 25'",12-0069,PU,98287,CP-098288
120069,8388,17416863,"EZ Install Brake Line - 69"" - Stainless Steel Braid",120069,PU,98756,CP-098757
V30HTCBS,17738,06303421,Ruffian Lock-On Street Grips - CVO - Black/Silver,V30HTCB-S,PU,107750,CP-107751
V30HTCBS,56656,WPS-206-40115,LOCK-ON RUFFIAN GRIPS BLACK/SILVER CVO `23-24,V30HTCB-S,WPS,(none),(none)
202056,18553,07110093,"Braided Fuel/Oil Hose - Stainless Steel - 5/16"" - 6'",202-05-6,PU,108539,CP-108540
202056,60047,VT-11-0987,Kibblewhite Ampco 45 .006 Intake Valve Guide,20-2056,VTWIN,142737,CP-142738
71554,26053,02100377,Rim - Y-Spoke - Front - Black - 19x3.25,71-554,PU,115646,CP-115647
71554,89041,VT-27-1563,Footpeg Bracket Passenger Chrome,71554,VTWIN,171731,CP-171732
A2620783,1678,DS194207,Oil Pump Relief Spring,A-26207-83,PU,92416,CP-092417
A2620783,84276,VT-13-0111,Oil Pump Relief Valve Spring,A-26207-83,VTWIN,166966,CP-166967
P80110,31125,DS096647,Banjo Bolt - 3/8-24 - Tapered,P-80-110,PU,120415,CP-120416
P80110,75631,VT-37-8517,Banjo Bolts Allen Button Head Type 10mm,P-80-110,VTWIN,158321,CP-158322
316275,19488,09320149,Oil Pump Rebuild Kit,31-6275,PU,109433,CP-109434
316275,61639,VT-15-0361,S&S Oil Pump Master Rebuild Gasket Kit,31-6275,VTWIN,144329,CP-144330
110293K,41755,WPS-820-2667,OUTER PRIMARY COVER CHROME FITS 95-99 SOFTAIL,11-0293K,WPS,130179,CP-130180
110293K,28627,11070035,Outer Primary Cover - Chrome - '95-'98 Softail,11-0293K,PU,118079,CP-118080
2020323R,31699,09260194,"Valve - Intake - 1.900"" - Oversize - 88""/96""/103"" Twin Cam",20-20323R,PU,120979,CP-120980
2020323R,37319,WPS-191-17024,"BLACK DIAMOND INTAKE VALVE HD TWIN CAM 88-103"" 05-10",20-20323R,WPS,126349,CP-126350
190401B,41765,WPS-820-2697,DIRECT STARTER BUTTON WRINKLE BLACK,19-0401B,WPS,130189,CP-130190
190401B,70512,VT-32-1195,Remote Starter Button Black,19-0401B,VTWIN,153202,CP-153203
120185,41802,WPS-820-50512,COMPLETE MNT KIT BREATHER HOSE CHROME TOURING 08-16,120185,WPS,130217,CP-130218
120185,28863,10130036,Crankcase Breather with Support Bracket Kit - Dyna/Softail/Touring/Trike,120185,PU,118286,CP-118287
148151,41845,WPS-820-50951,EASY START KIT '98-06 EXCEPT 06 DYNAS,148151,WPS,130258,CP-130259
148151,63488,VT-18-1221,Clutch Drum Kit,148151,VTWIN,146178,CP-146179
105125,34588,04040564,"Fork Tube - 49 mm - 22.875"" - Hard Chrome",105125,PU,123798,CP-123799
105125,50271,WPS-812-52311,"PRO ONE CHROME FORK TUBES 49MM 22 7/8""",105125,WPS,136392,CP-136393
314011,34614,04140744,"Monotube Fork Cartridge Kit - +2""",31-4011,PU,123824,CP-123825
314011,4099,09500885,Sprocket Spacer - Big Twin,31-4011,PU,94672,CP-094673
78444,85653,VT-15-8444,"SEAL WASHER, FIBRE",78-444,VTWIN,168343,CP-168344
78444,91263,VT-33-1565,Road Glide Headlamp Trim Chrome,78444,VTWIN,173953,CP-173954
112355,35039,DS289141,-6AN Fuel Line Fitting,11-2355,PU,124230,CP-124231
112355,74079,VT-35-0421,Carburetor Fitting for Pingel Power Flow Valve,11-2355,VTWIN,156769,CP-156770
20763,74225,VT-35-0763,CV Carburetor Tuner Kit,20763,VTWIN,156915,CP-156916
20763,42781,WPS-865-01063,EZ TUNER KIT CV `99-06 TWIN CAM 88,20763,WPS,131051,CP-131052
3200351,59540,VT-10-3513,S&S Twin Cam Flywheel Assembly 4-3/8 inch Stroke,320-0351,VTWIN,142230,CP-142231
3200351,36199,09220123,Flywheel -,320-0351,PU,125341,CP-125342
