sku,product_name,product_url,price,oem_no,fitment_raw,description,uom,finish,manufacturer,origin,catalog_pages,replacement_items,tech_note,extra_attributes,source,error
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
16-0650,Primary Drive Lock Tool with Step,https://www2.vtwinmfg.com/primary-drive-lock-tool-with-step.html,$22.57,41214,All models,Primary drive lock tool with step is used as a wedge type device to hold the primary drive gear while the proper torque is applied. Tool is constructed of nylon.,1 - EA,,Motorshop,Imported,1306,,,,product_page,
19-0431,Rear Chain Tensioner,https://www2.vtwinmfg.com/rear-chain-tensioner.html,$170.00,,FX 1973-1984 | FL 1973-1984,LBV rear chain tensioner reduces chain vibration and frequency of adjustment by utilizing a durable urethane roller which revolves on sealed bearings mounted on chrome anchor plates.,1 - EA,,LBV Engineering,USA,571,,,"{""Size"": ""All Other""}",product_page,
16-0200,8 Gauge Spoke Wrench Tool,https://www2.vtwinmfg.com/8-gauge-spoke-wrench-tool.html,$20.87,,All models,8 Gauge spoke wrench tool Each end of wrench fits 6.2 and 6.4 size spokes.,1 - EA,,Motorshop,Imported,1310,,,,product_page,
16-0681,Jims Primary Locking Bar Tool,https://www2.vtwinmfg.com/jims-primary-locking-bar-tool-1.html,$53.29,2317,FLT 1979-UP | FXR 1982-1994,"Jims primary locking bar tool is used to lock the primary for service work on FXR, FLT and FLHT models.",1 - EA,,Jims,USA,1306,,,,product_page,
16-1763,Universal Thread Gauge Set,https://www2.vtwinmfg.com/universal-thread-gauge-set.html,$23.74,,All models,"The 4 piece Universal thread gauge set identifies USS, Metric, pipe size and spark plug size.",1 - SET,,Thexton,USA,1313,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
16-0650,Primary Drive Lock Tool with Step,https://www2.vtwinmfg.com/primary-drive-lock-tool-with-step.html,$22.57,41214,All models,Primary drive lock tool with step is used as a wedge type device to hold the primary drive gear while the proper torque is applied. Tool is constructed of nylon.,1 - EA,,Motorshop,Imported,1306,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
35-0415,Power Intake Manifold Clamp Kit with O-Rings,https://www2.vtwinmfg.com/power-intake-manifold-clamp-kit-with-o-rings.html,$28.59,,XL 1957-1977 | FL 1955-1977 | FX 1971-1977,"Stainlees steel power intake clamp set features a ""floating bridge."" Clamps close the gap under the ""T"" bolt for total 360° wrap around seal. This set has O-ring seals *NOTE: Includes USA made clamps.",1 - SET,,V-Twin,USA,734,14-0519 - Intake Manifold O-Rings,,,product_page,
16-0681,Jims Primary Locking Bar Tool,https://www2.vtwinmfg.com/jims-primary-locking-bar-tool-1.html,$53.29,2317,FLT 1979-UP | FXR 1982-1994,"Jims primary locking bar tool is used to lock the primary for service work on FXR, FLT and FLHT models.",1 - EA,,Jims,USA,1306,,,,product_page,
16-1763,Universal Thread Gauge Set,https://www2.vtwinmfg.com/universal-thread-gauge-set.html,$23.74,,All models,"The 4 piece Universal thread gauge set identifies USS, Metric, pipe size and spark plug size.",1 - SET,,Thexton,USA,1313,,,,product_page,
41-0119,Nevr-Dull Wadding Polish,https://www2.vtwinmfg.com/nevr-dull-wadding-polish.html,$23.69,,All models,"Looking for a quality cleaner for all that chrome? Than you will want to try Nevr-Dull wadding polish. This is a cotton wadding to clean and polish chrome aluminum and brass. To use, you simply tear off a small wad and rub the surface to be cleaned. You then polish with a dry cloth. The polish leaves a beautiful showroom finish with a protective film. Polish comes in a 5 ounce jar.                                                                                                                                                                                                                                                                                                   *NOTE: Not for sale in California.",1 - EA,,George Basch,USA,1287,,,,product_page,
31-0201,"Inspection Tag Holder 1/2"" Mount Stainless Steel",https://www2.vtwinmfg.com/inspection-tag-holder-1-2-mount-stainless-steel.html,$20.87,,All models,"Inspection tag holder has a stainless steel finish with rounded corners on all sides and edges. Tag holder is strong , light weight and looks great. Plate area measures 3-1/2"" X 4-1/4"" with a 1/4"" mount hole. Can be mounted to footpeg or shock studs. Fits nicely behind left or right passenger footpeg.",1 - EA,,V-Twin,Imported,341,,,,product_page,
36-0521,Chrome Cable Wrap,https://www2.vtwinmfg.com/chrome-cable-wrap-1.html,$10.02,,All models,Chrome cable wrap measures 7mm inner diameter x 5' long. Accepts wires with a diameter up to 7mm.,1 - EA,,V-Twin,Imported,421,,,,product_page,
35-0415,Power Intake Manifold Clamp Kit with O-Rings,https://www2.vtwinmfg.com/power-intake-manifold-clamp-kit-with-o-rings.html,$28.59,,XL 1957-1977 | FL 1955-1977 | FX 1971-1977,"Stainlees steel power intake clamp set features a ""floating bridge."" Clamps close the gap under the ""T"" bolt for total 360° wrap around seal. This set has O-ring seals *NOTE: Includes USA made clamps.",1 - SET,,V-Twin,USA,734,14-0519 - Intake Manifold O-Rings,,,product_page,
16-1763,Universal Thread Gauge Set,https://www2.vtwinmfg.com/universal-thread-gauge-set.html,$23.74,,All models,"The 4 piece Universal thread gauge set identifies USS, Metric, pipe size and spark plug size.",1 - SET,,Thexton,USA,1313,,,,product_page,
40-0623,Oil Banjo Line Fitting,https://www2.vtwinmfg.com/oil-banjo-line-fitting.html,$25.38,3504-37,EL 1936-1937 | UL 1937-1937,"This banjo line fitting is for oil tanks. This fitting is the adapter bushing for the 1937 61"" and UL oil tanks and will accept banjo bolt and line as original. Fitting can also be used as a housing for #40-0325, Feed oil line, available separately. Allows banjo bolt to connect feed line to tank. For use on #40-0472 and #40-0473 oil tanks.",1 - EA,,Wyatt Gatling,Imported,756,,Suggested to use with #40-0472 Replica Black Oil Tank. Suggested to use with #40-0473 Replica Black Oil Tank. Suggested to use with #40-0636 Replica Black Oil Tank. Suggested to use with #40-0416 Chrome Oil Tank.,,product_page,
9741-2,Chrome Front Brake Cable Adjuster,https://www2.vtwinmfg.com/front-brake-cable-adjuster-chrome-1.html,$24.07,45159-50,K 1952-1956 | FL 1950-1971 | XL 1957-1972 | FX 1971-1972,Chrome brake cable adjuster for the front has a thread size of 5/16 X 24 TPI.,1 - EA,,Colony,USA,612,,,,product_page,
31-0201,"Inspection Tag Holder 1/2"" Mount Stainless Steel",https://www2.vtwinmfg.com/inspection-tag-holder-1-2-mount-stainless-steel.html,$20.87,,All models,"Inspection tag holder has a stainless steel finish with rounded corners on all sides and edges. Tag holder is strong , light weight and looks great. Plate area measures 3-1/2"" X 4-1/4"" with a 1/4"" mount hole. Can be mounted to footpeg or shock studs. Fits nicely behind left or right passenger footpeg.",1 - EA,,V-Twin,Imported,341,,,,product_page,
36-0521,Chrome Cable Wrap,https://www2.vtwinmfg.com/chrome-cable-wrap-1.html,$10.02,,All models,Chrome cable wrap measures 7mm inner diameter x 5' long. Accepts wires with a diameter up to 7mm.,1 - EA,,V-Twin,Imported,421,,,,product_page,
37-8911,"Chrome Cable Clamp 1""",https://www2.vtwinmfg.com/chrome-cable-clamp-1.html,$17.25,,All models,One hole clamp is a 2 piece design for securing the clutch cable to the frame.,1 - EA,,V-Twin,Imported,418,,,,product_page,
31-0945,Clutch Cable Mount Chrome,https://www2.vtwinmfg.com/clutch-cable-mount-chrome.html,$10.78,,All models,Chrome billet clutch cable mount.,1 - EA,,V-Twin,Imported,,,,,product_page,
40-0623,Oil Banjo Line Fitting,https://www2.vtwinmfg.com/oil-banjo-line-fitting.html,$25.38,3504-37,EL 1936-1937 | UL 1937-1937,"This banjo line fitting is for oil tanks. This fitting is the adapter bushing for the 1937 61"" and UL oil tanks and will accept banjo bolt and line as original. Fitting can also be used as a housing for #40-0325, Feed oil line, available separately. Allows banjo bolt to connect feed line to tank. For use on #40-0472 and #40-0473 oil tanks.",1 - EA,,Wyatt Gatling,Imported,756,,Suggested to use with #40-0472 Replica Black Oil Tank. Suggested to use with #40-0473 Replica Black Oil Tank. Suggested to use with #40-0636 Replica Black Oil Tank. Suggested to use with #40-0416 Chrome Oil Tank.,,product_page,
9741-2,Chrome Front Brake Cable Adjuster,https://www2.vtwinmfg.com/front-brake-cable-adjuster-chrome-1.html,$24.07,45159-50,K 1952-1956 | FL 1950-1971 | XL 1957-1972 | FX 1971-1972,Chrome brake cable adjuster for the front has a thread size of 5/16 X 24 TPI.,1 - EA,,Colony,USA,612,,,,product_page,
